Date	Precipitation[mmd-1]	Temperature[degC]	PPFD[mmolm-2s-1]	PET[mmd-1]	
2020-07-31	0	18.786135	684.288679	3.48470381231798
2020-08-01	0	17.7511404	652.599105	3.38920260694252
2020-08-02	9.86	17.3971894	193.486746	3.34344589902348
2020-08-03	0.02	19.4155272	534.60053	3.4690843092298
2020-08-04	0	21.2786592	384.912382	3.57602247029002
2020-08-05	0	23.2674978	657.751881	3.68348084780773
2020-08-06	0	25.3609612	678.362986	3.78903252006116
2020-08-07	0	25.0465916	632.760917	3.74549364074649
2020-08-08	0	23.3915984	611.892173	3.61956602831168
2020-08-09	0	24.5747276	368.938776	3.66698367682152
2020-08-10	0	24.7020256	381.305438	3.64887283685487
2020-08-11	0	23.288906	527.644282	3.53814801181913
2020-08-12	0	21.6749534	591.02343	3.41244602412981
2020-08-13	0	21.0060018	368.938776	3.34486196085371
2020-08-14	0	22.8303082	253.001311	3.43241289112823
2020-08-15	0.12	20.5897616	225.949236	3.26764005718292
2020-08-16	0	19.4666442	591.02343	3.17034873519391
2020-08-17	0	19.8228986	313.546431	3.16757352601197
2020-08-18	8.3	22.2185304	366.362387	3.28834540999472
2020-08-19	0	25.3643694	552.635247	3.43964080658528
2020-08-20	0	21.516041	480.238741	3.19167669338948
2020-08-21	0	18.6666724	557.015107	2.99017677024556
2020-08-22	8.1	18.1466796	270.263111	2.93116449164183
2020-08-23	0.32	18.5727258	348.070032	2.93126830503663
2020-08-24	0	18.9996066	376.66794	2.93050249253502
2020-08-25	0	16.8808642	438.243615	2.77262290041555
2020-08-26	0	18.040033	203.792298	2.81771818132579
2020-08-27	0	18.1262918	271.808944	2.7956737035125
2020-08-28	3.18	16.3121304	301.179769	2.65799382559805
2020-08-29	0	16.3744278	336.991563	2.63516392045675
2020-08-30	19.3	14.7065158	198.124245	2.50602206138228
2020-08-31	1.62	15.6881868	357.860307	2.53853639036631
2020-09-01	0.66	16.8665276	359.40614	2.58271607752053
2020-09-02	0	18.7632016	350.904059	2.66365870609523
2020-09-03	5.52	16.0002896	427.938063	2.47662425699839
2020-09-04	0.02	15.6542536	234.966594	2.4289088930855
2020-09-05	0.42	15.692384	129.334682	2.40382735210917
2020-09-06	0.02	17.4405164	422.270009	2.47495806365578
2020-09-07	0	18.718853	441.850559	2.51475032160558
2020-09-08	0	15.6859438	455.763054	2.32113025091968
2020-09-09	0.24	15.5924078	486.422073	2.28816621768653
2020-09-10	0.86	17.094288	478.43527	2.34091796133162
2020-09-11	0	16.9935868	457.308887	2.30669050219448
2020-09-12	0	18.207842	448.677987	2.33935671760746
2020-09-13	0	18.781075	417.117233	2.33688929678846
2020-09-14	0	19.7757698	440.047087	2.35230887986816
2020-09-15	0	15.4023524	443.396392	2.10966130473609
2020-09-16	0	13.8189356	373.318635	2.00039514263236
2020-09-17	0	14.1798944	391.353352	1.99160366152491
2020-09-18	0	15.0504346	460.658192	2.00739903773633
2020-09-19	0	15.4522254	403.977654	1.99875332795926
2020-09-20	0	16.9771422	447.518612	2.04152258570506
2020-09-21	0	16.8893488	413.252651	2.00815604612949
2020-09-22	0	16.5055168	396.506128	1.96152140697796
2020-09-23	0	13.6881416	293.708243	1.80329458820141
2020-09-24	0.66	10.6609736	313.031154	1.63261776439719
2020-09-25	13.02	11.1633898	227.23743	1.63137729699465
2020-09-26	17.74	13.3185126	46.890263	1.7050948617532
2020-09-27	0	13.65739	199.1548	1.69330883283401
2020-09-28	0	12.725639	390.838074	1.62527618983759
2020-09-29	0	12.9418036	289.070745	1.60838164433298
2020-09-30	0	14.1194292	315.092264	1.6318647083128
2020-10-01	0.06	14.247262	349.358226	1.61000248284031
2020-10-02	0	11.8619698	269.490195	1.48434499807124
2020-10-03	0	12.3402202	290.874216	1.47863626831349
2020-10-04	0	12.570552	312.258237	1.46228490063258
2020-10-05	0	12.2496348	147.369399	1.42387927310116
2020-10-06	0	12.5464264	142.474262	1.41010819392924
2020-10-07	1.04	12.3719672	201.731188	1.37800236896752
2020-10-08	0.06	10.000842	164.373561	1.26231895641676
2020-10-09	2.18	9.8940916	89.658306	1.23484473092961
2020-10-10	0.02	10.277133	144.020095	1.22587120414772
2020-10-11	0.02	10.149549	280.053386	1.19788850946162
2020-10-12	0.2	9.528889	189.364525	1.15251561924142
2020-10-13	0	9.7005208	243.983953	1.13608718730628
2020-10-14	20.22	9.8736516	39.934016	1.11965051911605
2020-10-15	2.62	9.4561576	52.300678	1.0830677769357
2020-10-16	0.82	10.0742884	132.683987	1.08176120607645
2020-10-17	0.42	9.9813774	78.322198	1.05658045708283
2020-10-18	0.06	9.8635706	109.496494	1.03098494626633
2020-10-19	0	12.186387	157.417313	1.08219896238033
2020-10-20	0	13.7204568	159.736062	1.10566530380745
2020-10-21	0.76	12.9272342	89.143028	1.05895226973897
2020-10-22	0	12.6311962	206.368687	1.02768077774921
2020-10-23	0	12.0745368	89.143028	0.989560521981108
2020-10-24	0.02	10.472084	199.1548	0.922668825110477
2020-10-25	0	9.6985882	193.229107	0.880656425759106
2020-10-26	2.3	10.8510126	35.811795	0.892411868514082
2020-10-27	0.04	10.0681016	170.299253	0.851370179453542
2020-10-28	0.12	11.9588446	96.356915	0.881388055671481
2020-10-29	1.56	12.5704558	158.190229	0.876818317980164
2020-10-30	5.58	12.7718684	28.597908	0.861702187938701
2020-10-31	0.02	16.2029158	68.016646	0.923937878207265
2020-11-01	0.54	11.5767892	65.182619	0.793654447501207
2020-11-02	0.26	7.8218578	124.439545	0.686479979619669
2020-11-03	0.04	5.9796004	127.531211	0.627733520150929
2020-11-04	0	6.9614512	151.233981	0.634527112579785
2020-11-05	0	6.8250284	196.578412	0.616251942282366
2020-11-06	0	7.385972	123.666629	0.613209149949202
2020-11-07	0.2	4.857414	159.349604	0.545305966775797
2020-11-08	0	4.4139996	163.600644	0.522816197157959
2020-11-09	0	6.8075514	155.098563	0.557413467581991
2020-11-10	0	8.3753514	38.130544	0.574552884141574
2020-11-11	0.06	8.2502716	27.052075	0.557971595141908
2020-11-12	0	10.9913192	131.138154	0.596206747418447
2020-11-13	0	10.0671574	147.627038	0.564485150846923
2020-11-14	0.34	10.1927894	138.60968	0.552952018149053
2020-11-15	0	9.7963362	115.422187	0.532392562283779
2020-11-16	0.44	9.7169672	113.361076	0.518020454457654
2020-11-17	0.82	8.3325978	57.711093	0.481866407679106
2020-11-18	0	3.902812	73.169422	0.397778206064891
2020-11-19	1.38	4.1757344	54.361789	0.392209530746758
2020-11-20	0	7.3842818	99.963858	0.432648861585783
2020-11-21	0.04	6.0867876	104.601357	0.402268210925659
2020-11-22	0	3.2063766	71.623589	0.350188890503405
2020-11-23	0	4.3257574	136.806208	0.357756072486116
2020-11-24	0	4.539305	136.548569	0.352349181107984
2020-11-25	0	3.0193106	132.941626	0.323387660097498
2020-11-26	0	3.6045248	52.558317	0.323735649360713
2020-11-27	0	3.2428638	91.977055	0.311715945164619
2020-11-28	0.08	3.6189114	34.008323	0.309638493410493
2020-11-29	0	3.0395424	58.48401	0.295676266714736
2020-11-30	0	1.0072562	46.246166	0.265046265428332
2020-12-01	0.52	1.4305954	28.08263	0.264422534509739
2020-12-02	0.02	1.2958094	116.195103	0.257551207787262
2020-12-03	0	2.6256072	37.099989	0.267638952370403
2020-12-04	0.04	2.8681126	52.04304	0.265398978150631
2020-12-05	0.04	4.647077	72.654144	0.280969850668314
2020-12-06	0	3.4722908	52.04304	0.262909322153225
2020-12-07	0	3.6291716	60.029843	0.260375344109918
2020-12-08	0	2.6270942	104.601357	0.245524044723414
2020-12-09	1.84	3.1795998	21.384021	0.247836554227418
2020-12-10	0.02	4.4377308	14.943051	0.257962324018185
2020-12-11	0.02	5.4696114	28.340269	0.265914986077329
2020-12-12	0.44	5.4510754	39.418738	0.262696474608703
2020-12-13	0	6.341498	41.22221	0.269586764011414
2020-12-14	0	7.5179946	77.291643	0.279867997189623
2020-12-15	0.36	5.0856762	43.540959	0.251752163425744
2020-12-16	0	4.347408	88.627751	0.242236229162028
2020-12-17	0	3.7811046	73.169422	0.235028021223485
2020-12-18	0	4.431527	100.221497	0.240536255907027
2020-12-19	0.06	5.5159076	101.76733	0.250868352990667
2020-12-20	0.56	9.9378154	55.649983	0.297405507881825
2020-12-21	0	7.7557108	97.38747	0.273865423738062
2020-12-22	1.7	5.7955084	56.422899	0.253027762396787
2020-12-23	3.66	3.3275976	29.886102	0.22825048127718
2020-12-24	0.54	2.5911448	48.951374	0.221651270977797
2020-12-25	1.04	3.0946922	43.28332	0.227432608832187
2020-12-26	0	3.509802	51.785401	0.232735636615464
2020-12-27	0	3.1359538	43.28332	0.230464716009158
2020-12-28	0.78	3.4549182	66.986091	0.235413226592442
2020-12-29	0	3.598882	39.934016	0.238914004911284
2020-12-30	0	3.031492	72.396506	0.235358076727411
2020-12-31	0	2.8218106	96.872192	0.235711027851335
2021-01-01	1.04	2.196712	84.634349	0.2302187346102
2021-01-02	0	2.2251552	96.872192	0.233464671796543
2021-01-03	3.78	2.919862	29.270689	0.244311830584011
2021-01-04	0.7	3.9439436	24.094042	0.259247564576825
2021-01-05	0.82	3.8452514	32.626794	0.262101735144646
2021-01-06	0.52	3.442184	36.555241	0.261932793420464
2021-01-07	0	3.1309918	24.719683	0.262975709164071
2021-01-08	0.34	1.6922628	26.242535	0.252158656730332
2021-01-09	1.76	3.1620446	30.535923	0.273002582651655
2021-01-10	0.16	3.6915816	61.927723	0.284389834460679
2021-01-11	0.08	3.6277852	60.014429	0.289338486167943
2021-01-12	0.52	3.2826344	38.821411	0.291185985380323
2021-01-13	0.34	2.7427962	36.646828	0.290896015353814
2021-01-14	0.2	1.7289922	63.119243	0.285225003417451
2021-01-15	0.12	1.3202032	67.900734	0.286844315767099
2021-01-16	0.12	3.4891152	60.721564	0.320670832853936
2021-01-17	0	4.1008396	68.997651	0.336525633062673
2021-01-18	0.08	5.1053762	69.45088	0.358823183463979
2021-01-19	1.08	5.7376094	78.279796	0.376787830593245
2021-01-20	0	4.5440094	87.216837	0.367949681338569
2021-01-21	0.16	2.1952648	94.548218	0.341853736948876
2021-01-22	0.24	1.2227706	52.76479	0.336007631052315
2021-01-23	2.58	0.282486	71.129905	0.330574962905234
2021-01-24	1.92	0.4769488	88.444552	0.342040427398352
2021-01-25	0.1	0.6386214	33.433924	0.353926893916871
2021-01-26	0.12	0.6248774	34.828642	0.364011456583797
2021-01-27	0	-0.0898244	77.130182	0.361696056514959
2021-01-28	4.06	-1.045528	57.708811	0.355273705464199
2021-01-29	4.76	-2.4616894	62.619677	0.341876508553651
2021-01-30	0.5	-1.7230162	99.649069	0.362999794866073
2021-01-31	0.04	1.650531	100.542696	0.434259475360193
2021-02-01	0.32	7.3332232	50.495305	0.55356945271506
2021-02-02	0.28	5.5592094	45.340696	0.532041773506571
2021-02-03	3.04	2.3586736	45.907793	0.480943755837511
2021-02-04	0.94	0.4031484	116.576399	0.454200946429204
2021-02-05	0.16	-3.1271682	98.793607	0.398812741837801
2021-02-06	0.48	-5.546319	132.197407	0.367163974438662
2021-02-07	2.56	-7.9840326	93.77567	0.339743191783042
2021-02-08	1.12	-5.667965	147.604624	0.385194024542798
2021-02-09	0.6	-2.8369168	125.024448	0.448401919515473
2021-02-10	0	-5.1996202	83.080297	0.416967598042637
2021-02-11	0.9	-6.4284016	71.758814	0.406163980243048
2021-02-12	0.08	-7.3637752	118.05043	0.401227793575119
2021-02-13	0.02	-2.9291854	101.981991	0.495285580473287
2021-02-14	0.1	2.8985322	144.685291	0.64784635204018
2021-02-15	0.52	4.4877082	156.381172	0.705778734999275
2021-02-16	5.54	4.8590626	169.596654	0.732814654685892
2021-02-17	0.18	4.3295834	132.612602	0.735432907441277
2021-02-18	0	5.0614488	144.072156	0.773696657062743
2021-02-19	0.02	6.3152938	114.875567	0.82845693961439
2021-02-20	0	5.0424906	130.046165	0.809412829840753
2021-02-21	0	6.9686458	153.471818	0.886597889769068
2021-02-22	0	9.9753168	108.262858	0.999549722142963
2021-02-23	0	8.3064394	178.038159	0.968879269115824
2021-02-24	0	5.0266572	182.741178	0.883761029117445
2021-02-25	0	3.3910416	218.313746	0.849232344917456
2021-02-26	3.36	4.003646	166.742726	0.888071929418295
2021-02-27	0.08	2.0108146	222.482477	0.839430469434592
2021-02-28	0.06	3.1170834	194.174854	0.895372559751079
2021-03-01	0.08	6.1891668	169.212832	1.02323689091872
2021-03-02	0.06	3.7974998	191.014861	0.957431652776188
2021-03-03	0	1.7133334	132.498372	0.90069027163813
2021-03-04	1.52	1.8691668	203.307193	0.924617229236265
2021-03-05	0.28	1.5229168	175.980717	0.929975375356453
2021-03-06	0	1.7562498	141.709979	0.957199789635854
2021-03-07	0	2.132708	157.501033	0.990481679616174
2021-03-08	0.28	4.1845834	185.520665	1.09177261887503
2021-03-09	0	8.1109014	202.943706	1.27398853877076
2021-03-10	0.18	6.765	113.075119	1.24094094336264
2021-03-11	2.86	6.2306248	185.393444	1.24065436954323
2021-03-12	2.54	5.1402084	168.986569	1.21560524815866
2021-03-13	2.68	4.9158332	164.526803	1.2272483798999
2021-03-14	0.12	5.0300594	175.174575	1.25379190752155
2021-03-15	2.3	1.8129166	240.490607	1.12992843175895
2021-03-16	0	1.9420836	145.293671	1.15511412137998
2021-03-17	0.48	1.0518752	166.86727	1.13347002219434
2021-03-18	1.18	0.1708334	289.7309	1.111305309256
2021-03-19	0.64	4.7281248	278.22447	1.34756371587521
2021-03-20	0.02	5.1125	195.650285	1.38801196550877
2021-03-21	0	5.1497918	344.034168	1.4117267338676
2021-03-22	0	8.0027084	293.086709	1.57795781982738
2021-03-23	0.24	9.4654166	329.000359	1.67662237956054
2021-03-24	0	9.7131252	307.733412	1.71442513852175
2021-03-25	0	5.9752084	317.212548	1.54291686953072
2021-03-26	0	7.385625	218.405771	1.64087052396459
2021-03-27	1.26	12.966458	293.333311	1.96256056243079
2021-03-28	0	12.508122	201.398466	1.96555787776428
2021-03-29	0	12.482008	190.991234	1.99114932864815
2021-03-30	0	11.674376	377.773894	1.97378143427159
2021-03-31	0	6.7460416	214.650711	1.72126048623769
2021-04-01	0	5.9689584	360.082376	1.69903365949328
2021-04-02	0	4.855	381.440554	1.65587718093492
2021-04-03	0	2.7133332	293.414122	1.55048034652685
2021-04-04	0	1.5029168	357.447647	1.49819403178207
2021-04-05	2.9	2.9835414	304.176535	1.60598042271217
2021-04-06	0.44	3.2972918	454.068401	1.64481481988666
2021-04-07	0.74	6.7931248	441.888407	1.88165802184858
2021-04-08	0	6.6331252	460.809053	1.8937367117751
2021-04-09	0	10.56875	430.350677	2.16371876132844
2021-04-10	4.82	3.4083334	472.186448	1.73040774866032
2021-04-11	1.7	3.4383334	361.804578	1.7517668320742
2021-04-12	3.34	3.2570834	325.525157	1.75922616426583
2021-04-13	0.1	4.335	236.346523	1.84957187894635
2021-04-14	0	5.6591666	325.517437	1.95785567997455
2021-04-15	0.1	6.4083334	465.885518	2.02887569606999
2021-04-16	0	7.49875	362.457947	2.12392005046611
2021-04-17	0	8.8541668	477.139966	2.23805358630137
2021-04-18	2.7	10.900626	505.512421	2.40022196618405
2021-04-19	0.04	10.606458	530.306478	2.40303420611552
2021-04-20	0.6	6.2728114	537.211145	2.12104967485369
2021-04-21	0	6.394375	532.380378	2.14944571716726
2021-04-22	0	5.7095834	539.71949	2.11964094549488
2021-04-23	0	5.2458334	433.596865	2.10485189952561
2021-04-24	0	4.62	427.239319	2.07738869201408
2021-04-25	0	6.6295834	375.017162	2.24392044143071
2021-04-26	0	10.696044	454.961881	2.56315272349679
2021-04-27	0	12.21604	465.995975	2.69519779654421
2021-04-28	0.02	8.1670832	368.44034	2.4159098304043
2021-04-29	1.82	10.998332	305.261129	2.64793454502333
2021-04-30	0	7.4808334	438.778986	2.40123129185842
2021-05-01	0	8.7564586	449.44415	2.51757140733404
2021-05-02	7.5	9.7016666	318.571438	2.60901777469675
2021-05-03	0	7.56125	342.993551	2.46118630488942
2021-05-04	2.74	7.8177084	216.124931	2.49878266004866
2021-05-05	0.82	6.9560418	482.104272	2.44763558297946
2021-05-06	0.14	11.014586	523.265866	2.78563054686873
2021-05-07	1.96	18.514792	508.845543	3.36904535434196
2021-05-08	0.02	19.272916	520.408815	3.44463235560431
2021-05-09	0	16.618542	493.267764	3.27230026072762
2021-05-10	0	12.423038	418.444729	2.96884514224176
2021-05-11	3.44	11.360288	158.994035	2.90159525738725
2021-05-12	10.22	11.3014	493.539551	2.91359121078308
2021-05-13	1	12.228864	539.409824	3.00498457051455
2021-05-14	1.84	12.524586	520.118441	3.04532900270647
2021-05-15	0.12	13.0998	381.873805	3.10804062193252
2021-05-16	1.76	12.682916	306.367998	3.09029189091764
2021-05-17	0.6	11.925416	392.050887	3.04365264529281
2021-05-18	0.74	12.628958	464.134199	3.11651554337184
2021-05-19	1.7	14.526252	459.025755	3.28617429042877
2021-05-20	0.06	12.685772	428.019882	3.15030763373819
2021-05-21	0	12.4414	594.360197	3.14389763964722
2021-05-22	0.38	15.319004	346.404891	3.39450445793929
2021-05-23	0.02	11.707918	433.001148	3.10856232373072
2021-05-24	0	10.464374	405.596621	3.01462905691941
2021-05-25	0.84	10.684582	445.051182	3.04526132382315
2021-05-26	5.34	12.91875	548.25613	3.24779262562609
2021-05-27	1.9	11.853958	385.57846	3.1684602144452
2021-05-28	0.46	13.781458	502.52761	3.34367655555751
2021-05-29	0	14.05375	564.551978	3.37763951050414
2021-05-30	0	17.064244	703.096312	3.63779766820087
2021-05-31	0	19.091872	700.004646	3.81097651373463
2021-06-01	0	20.23875	703.096312	3.91144009750419
2021-06-02	0	21.82875	696.91298	4.04349231436948
2021-06-03	0	20.441042	648.219245	3.9477455170924
2021-06-04	0	19.047082	445.715141	3.8477534894056
2021-06-05	0	18.76646	457.308887	3.83411366226732
2021-06-06	0	19.484376	501.880401	3.89963705115941
2021-06-07	0	20.555416	601.328982	3.99176611693391
2021-06-08	0	20.445834	614.7262	3.99063281330353
2021-06-09	0	21.967798	632.760917	4.11520521713029
2021-06-10	1.54	19.304516	631.988	3.91339478330302
2021-06-11	0	14.97229	689.183816	3.55910030808009
2021-06-12	0	18.984292	422.785287	3.89840396415348
2021-06-13	0	19.921042	442.365836	3.97823191067609
2021-06-14	0.02	22.572916	797.134477	4.18835898775271
2021-06-15	0	25.242084	639.974803	4.38948509564965
2021-06-16	0	25.676458	712.628948	4.42405093237867
2021-06-17	0	27.032914	772.916429	4.52220622729851
2021-06-18	0	26.242292	771.628235	4.46851839353849
2021-06-19	0	23.533958	665.481046	4.27414226855343
2021-06-20	0	17.028542	532.281781	3.75896911566726
2021-06-21	5.12	17.307918	750.244214	3.78265264850462
2021-06-22	0	16.628544	381.820716	3.72548693493397
2021-06-23	0.84	17.464374	312.000599	3.79485384665265
2021-06-24	3.98	19.913542	183.181194	3.99344839986976
2021-06-25	3.2	21.372708	413.252651	4.10660622001477
2021-06-26	0	23.757084	586.128292	4.28531510584813
2021-06-27	0	21.368958	756.942823	4.10089018862201
2021-06-28	0	18.369584	613.180367	3.85821626909418
2021-06-29	0.92	15.9325	380.017244	3.65126206790672
2021-06-30	12.96	17.064164	257.381171	3.74228725609347
2021-07-01	0.02	18.865416	231.359651	3.88540407241443
2021-07-02	0	21.435624	374.349191	4.08289478778168
2021-07-03	0	20.588958	675.528959	4.01089667716254
2021-07-04	0	21.177292	712.886587	4.04988358762241
2021-07-05	0	19.31625	468.129717	3.89657008726296
2021-07-06	1.96	18.039168	511.670676	3.78620431344564
2021-07-07	2.06	15.317292	388.519325	3.55265618487301
2021-07-08	1.3	19.398542	198.897161	3.8788645845329
2021-07-09	20.8	19.936874	94.038166	3.91208996733434
2021-07-10	0.02	21.317708	584.582459	4.00878749561166
2021-07-11	0.26	22.054168	544.390805	4.05387843936742
2021-07-12	0	19.173334	628.123418	3.82168192984715
2021-07-13	14.06	20.747708	471.994299	3.93253931957225
2021-07-14	6.62	20.616248	339.310312	3.91063414077059
2021-07-15	0	21.070208	517.081091	3.93267072850699
2021-07-16	0	21.136042	423.300564	3.92466750590178
2021-07-17	12.18	18.310366	297.572825	3.69425015728816
2021-07-18	0	17.591554	660.585908	3.62435532451821
2021-07-19	0	18.109374	534.085253	3.65137430324856
2021-07-20	0	19.634404	393.672101	3.75511029095325
2021-07-21	0	19.858332	270.52075	3.75716617125903
2021-07-22	0	21.827918	409.645707	3.8861210294645
2021-07-23	0	22.354792	610.861618	3.90708184048766
2021-07-24	0	22.28349	608.542869	3.88548063939409
2021-07-25	4.54	22.363318	530.735948	3.8731062279934
2021-07-26	0.14	19.895238	505.487345	3.67813896581242
2021-07-27	0	19.246668	565.774826	3.6124414086164
2021-07-28	2.38	20.44	476.374159	3.68152917767509
2021-07-29	0	19.59604	589.992874	3.60185789707575
2021-07-30	0	16.889376	681.712291	3.38107741122851
2021-07-31	0	18.112234	625.804669	3.45491348466342
2021-08-01	2.14	17.926668	318.699208	3.42228879912773
2021-08-02	1.42	18.388334	469.417911	3.43683002789239
2021-08-03	0.14	16.936662	465.038052	3.30994957753459
2021-08-04	4.72	17.589536	509.094288	3.33762774934908
2021-08-05	10.98	18.765833	265.625613	3.40287167336676
2021-08-06	1.22	17.985624	421.754732	3.32554352160372
2021-08-07	1.94	17.614376	427.422785	3.27772329141493
2021-08-08	0.7	18.254584	475.601243	3.30216083074178
2021-08-09	0	18.409166	555.726913	3.29118257052836
2021-08-10	0.68	19.666876	461.173469	3.3551954677387
2021-08-11	0.04	22.469166	558.045662	3.51454412478092
2021-08-12	0	21.011244	596.176206	3.39643450408099
2021-08-13	0.18	20.194792	561.652605	3.31797062469743
2021-08-14	0	17.723334	615.756755	3.12880530955119
2021-08-15	0	15.31383	533.054697	2.93824180555222
2021-08-16	1.9	16.397082	474.05541	2.99069990698772
2021-08-17	0	17.341664	353.480447	3.03103233795775
2021-08-18	0	17.930002	312.773515	3.04560492406089
2021-08-19	0	18.64646	236.512427	3.06697584538443
2021-08-20	0	17.540415	348.58531	2.96996163408065
2021-08-21	0	14.589092	543.617889	2.74868754649933
2021-08-22	10.32	16.762932	251.713117	2.86701674735718
2021-08-23	11.08	16.224168	71.108311	2.80872232171224
2021-08-24	0.02	14.82	407.326958	2.69153490184849
2021-08-25	1.7	13.024794	447.003335	2.54801297384074
2021-08-26	2.76	14.942708	245.529786	2.64983299616731
2021-08-27	6.72	15.108334	183.95411	2.63523811584495
2021-08-28	0.92	15.459792	314.834625	2.63196586229549
2021-08-29	9.14	15.649374	162.31245	2.61790796738786
2021-08-30	6.98	16.043124	222.084654	2.61596557424464
2021-08-31	0.04	16.432916	422.01237	2.61299614755226
2021-09-01	0	17.555032	410.160985	2.6527571737888
2021-09-02	0	14.06125	473.540132	2.41530430177957
2021-09-03	0	13.605	521.203312	2.36149903417726
2021-09-04	0	16.72021	218.220072	2.52034859885721
2021-09-05	0	17.111979	358.633223	2.51472073008572
2021-09-06	0	16.902292	491.574849	2.47471628960106
2021-09-07	0	18.89125	414.540845	2.55542197618606
2021-09-08	0	20.388332	486.164434	2.60413079390739
2021-09-09	0	19.079792	473.540132	2.50606039062694
2021-09-10	0.28	17.549166	439.274171	2.39569578804874
2021-09-11	0.12	16.622709	333.642259	2.31731937804546
2021-09-12	0.04	17.696468	384.912382	2.34514537683138
2021-09-13	0	18.202395	350.388781	2.34181352846152
2021-09-14	0	17.225414	438.243615	2.26234734787742
2021-09-15	5.02	15.580433	146.596483	2.14821669528068
2021-09-16	0.4	14.853778	206.368687	2.0818772865765
2021-09-17	0.18	13.2607662	181.120083	1.97091314169374
2021-09-18	0.8	12.8183722	127.78885	1.92103176913165
2021-09-19	0	14.0311924	159.220784	1.95658261292328
2021-09-20	0	14.5508864	172.875641	1.9551821407152
2021-09-21	0	16.5272446	217.189517	2.02338356485174
2021-09-22	0	16.0050626	277.734637	1.96956973502871
2021-09-23	0.08	17.0722568	347.554754	1.99054033967209
2021-09-24	0	18.1027828	201.731188	2.00769764908974
2021-09-25	0	18.126849	236.770066	1.97875266662943
2021-09-26	2.38	15.2430012	326.428372	1.8202962009045
2021-09-27	29.12	13.9939432	192.456191	1.73570547638455
2021-09-28	1.42	12.4161374	239.346454	1.63703800614914
2021-09-29	0.32	13.9339574	202.246466	1.67858426396247
2021-09-30	0	16.1601076	362.497805	1.74720691827701
2021-10-01	0	18.3850096	363.270722	1.81001085151169
2021-10-02	0	14.1446998	325.397817	1.60638964690826
2021-10-03	0	12.9496038	192.456191	1.52947470963965
2021-10-04	0.34	12.879512	55.649983	1.50047456328054
2021-10-05	5.76	11.306941	59.514565	1.41139420632571
2021-10-06	0	10.3847924	223.630487	1.3498590618028
2021-10-07	0	7.8494788	329.262399	1.22465494762184
2021-10-08	0	6.1054166	230.844374	1.13372817251293
2021-10-09	0	8.1423958	341.371423	1.1915593684357
2021-10-10	0	8.091739	327.974205	1.16741167471506
2021-10-11	0.84	8.3040624	116.710381	1.15329596771105
2021-10-12	4.42	10.3060758	141.186068	1.20440079101171
2021-10-13	0.02	9.6603094	273.870055	1.15808200999229
2021-10-14	1.8	8.1314584	104.858996	1.08150892005795
2021-10-15	0.24	8.7989758	118.513852	1.08322357932072
2021-10-16	0	10.0985758	149.172871	1.10565658966671
2021-10-17	0	11.8883506	167.207588	1.14247281389366
2021-10-18	0	16.449088	251.455478	1.26438057134456
2021-10-19	0	12.705538	140.67079	1.12216286896245
2021-10-20	0	7.9120834	150.203426	0.948687225165985
2021-10-21	2.7	7.1013544	169.783976	0.903467431729317
2021-10-22	1.38	5.9431248	169.268698	0.848975709191844
2021-10-23	0	6.5937498	171.587447	0.84976041120402
2021-10-24	0	9.31875	256.608254	0.910442702800595
2021-10-25	0	9.9124986	203.019382	0.907308874595314
2021-10-26	0	8.9796184	141.186068	0.861134230447269
2021-10-27	0	8.489125	100.479136	0.828362878214191
2021-10-28	0	8.9158332	234.708956	0.821009068931523
2021-10-29	0	12.0923888	229.040902	0.885194484965559
2021-10-30	0	9.3929196	198.897161	0.79602659655491
2021-10-31	0	7.715244	197.351328	0.735328797190658
2021-11-01	0.3	6.9884644	59.514565	0.700168331951676
2021-11-02	0	6.4487868	165.919393	0.670562237837485
2021-11-03	0	7.0598764	156.644396	0.66892493540785
2021-11-04	20.06	7.5902348	13.139579	0.665112086031988
2021-11-05	3.28	7.3299178	56.422899	0.643180540079602
2021-11-06	0.02	7.5307566	170.299253	0.631997586912074
2021-11-07	0.82	6.9276042	54.10415	0.603581515808056
2021-11-08	0.02	2.6815902	94.811082	0.500214786358761
2021-11-09	0	3.103305	166.177032	0.496182057296795
2021-11-10	0	2.2675002	147.627038	0.467351660009491
2021-11-11	0	5.945	165.661755	0.526887348027741
2021-11-12	0.08	6.8779166	51.785401	0.531743586711325
2021-11-13	0.02	5.0991864	129.592321	0.485123580567154
2021-11-14	0.04	4.2216666	36.84235	0.457014257578781
2021-11-15	0.02	5.3781248	25.506242	0.466158395517822
2021-11-16	0	7.5882788	36.584711	0.493470484149286
2021-11-17	0	9.2400002	40.706932	0.510008265812326
2021-11-18	0.68	9.3724688	118.256214	0.499831054435564
2021-11-19	0	6.998125	35.038878	0.448243320600879
2021-11-20	0	2.8935416	28.340269	0.371855282728415
2021-11-21	0	3.2412498	38.645821	0.368011581927197
2021-11-22	0	5.329375	104.343718	0.390738354336664
2021-11-23	0.34	1.9077082	53.846511	0.330871005202716
2021-11-24	0	2.5783576	46.890263	0.332426404610619
2021-11-25	0	2.5764584	23.70277	0.324507260146655
2021-11-26	0	0.6293748	100.221497	0.290613178263596
2021-11-27	0.74	1.8539584	50.754846	0.299957285751901
2021-11-28	0	3.5072454	103.313163	0.314900930323068
2021-11-29	0.08	6.639375	37.615266	0.34950501382102
2021-11-30	0.72	2.2366666	17.519439	0.285155579427748
