Date	DayCount	NumberPlants	LeafAreaIndex
2021-02-02	2955	0	0
2021-02-03	2956	0	0
2021-02-04	2957	0	0
2021-02-05	2958	0	0
2021-02-06	2959	0	0
2021-02-07	2960	0	0
2021-02-08	2961	0	0
2021-02-09	2962	0	0
2021-02-10	2963	0	0
2021-02-11	2964	0	0
2021-02-12	2965	0	0
2021-02-13	2966	0	0
2021-02-14	2967	0	0
2021-02-15	2968	0	0
2021-02-16	2969	0	0
2021-02-17	2970	0	0
2021-02-18	2971	0	0
2021-02-19	2972	0	0
2021-02-20	2973	0	0
2021-02-21	2974	0	0
2021-02-22	2975	0	0
2021-02-23	2976	0	0
2021-02-24	2977	0	0
2021-02-25	2978	0	0
2021-02-26	2979	0	0
2021-02-27	2980	0	0
2021-02-28	2981	0	0
2021-03-01	2982	0	0
2021-03-02	2983	0	0
2021-03-03	2984	0	0
2021-03-04	2985	0	0
2021-03-05	2986	0	0
2021-03-06	2987	0	0
2021-03-07	2988	0	0
2021-03-08	2989	0	0
2021-03-09	2990	0	0
2021-03-10	2991	0	0
2021-03-11	2992	0	0
2021-03-12	2993	0	0
2021-03-13	2994	0	0
2021-03-14	2995	0	0
2021-03-15	2996	0	0
2021-03-16	2997	0	0
2021-03-17	2998	0	0
2021-03-18	2999	0	0
2021-03-19	3000	0	0
2021-03-20	3001	0	0
2021-03-21	3002	0	0
2021-03-22	3003	0	0
2021-03-23	3004	0	0
2021-03-24	3005	0	0
2021-03-25	3006	0	0
2021-03-26	3007	0	0
2021-03-27	3008	0	0
2021-03-28	3009	0	0
2021-03-29	3010	0	0
2021-03-30	3011	0	0
2021-03-31	3012	0	0
2021-04-01	3013	0	0
2021-04-02	3014	0	0
2021-04-03	3015	0	0
2021-04-04	3016	0	0
2021-04-05	3017	0	0
2021-04-06	3018	0	0
2021-04-07	3019	0	0
2021-04-08	3020	0	0
2021-04-09	3021	0	0
2021-04-10	3022	0	0
2021-04-11	3023	0	0
2021-04-12	3024	0	0
2021-04-13	3025	0	0
2021-04-14	3026	0	0
2021-04-15	3027	0	0
2021-04-16	3028	0	0
2021-04-17	3029	0	0
2021-04-18	3030	0	0
2021-04-19	3031	0	0
2021-04-20	3032	0	0
2021-04-21	3033	0	0
2021-04-22	3034	0	0
2021-04-23	3035	0	0
2021-04-24	3036	0	0
2021-04-25	3037	0	0
2021-04-26	3038	0	0
2021-04-27	3039	0	0
2021-04-28	3040	0	0
2021-04-29	3041	0	0
2021-04-30	3042	0	0
2021-05-01	3043	0	0
2021-05-02	3044	0	0
2021-05-03	3045	0	0
2021-05-04	3046	0	0
2021-05-05	3047	0	0
2021-05-06	3048	0	0
2021-05-07	3049	0	0
2021-05-08	3050	0	0
2021-05-09	3051	0	0
2021-05-10	3052	0	0
2021-05-11	3053	0	0
2021-05-12	3054	0	0
2021-05-13	3055	0	0
2021-05-14	3056	0	0
2021-05-15	3057	0	0
2021-05-16	3058	0	0
2021-05-17	3059	0	0
2021-05-18	3060	0	0
2021-05-19	3061	0	0
2021-05-20	3062	0	0
2021-05-21	3063	0	0
2021-05-22	3064	0	0
2021-05-23	3065	0	0
2021-05-24	3066	0	0
2021-05-25	3067	0	0
2021-05-26	3068	0	0
2021-05-27	3069	0	0
2021-05-28	3070	0	0
2021-05-29	3071	0	0
2021-05-30	3072	0	0
2021-05-31	3073	0	0
2021-06-01	3074	0	0
2021-06-02	3075	0	0
2021-06-03	3076	0	0
2021-06-04	3077	0	0
2021-06-05	3078	0	0
2021-06-06	3079	0	0
2021-06-07	3080	0	0
2021-06-08	3081	0	0
2021-06-09	3082	0	0
2021-06-10	3083	0	0
2021-06-11	3084	0	0
2021-06-12	3085	0	0
2021-06-13	3086	0	0
2021-06-14	3087	0	0
2021-06-15	3088	0	0
2021-06-16	3089	0	0
2021-06-17	3090	0	0
2021-06-18	3091	0	0
2021-06-19	3092	0	0
2021-06-20	3093	0	0
2021-06-21	3094	0	0
2021-06-22	3095	0	0
2021-06-23	3096	0	0
2021-06-24	3097	0	0
2021-06-25	3098	0	0
2021-06-26	3099	0	0
2021-06-27	3100	0	0
2021-06-28	3101	0	0
2021-06-29	3102	0	0
2021-06-30	3103	0	0
2021-07-01	3104	0	0
2021-07-02	3105	0	0
2021-07-03	3106	0	0
2021-07-04	3107	0	0
2021-07-05	3108	0	0
2021-07-06	3109	0	0
2021-07-07	3110	0	0
2021-07-08	3111	0	0
2021-07-09	3112	0	0
2021-07-10	3113	0	0
2021-07-11	3114	0	0
2021-07-12	3115	0	0
2021-07-13	3116	0	0
2021-07-14	3117	0	0
2021-07-15	3118	0	0
2021-07-16	3119	0	0
2021-07-17	3120	0	0
2021-07-18	3121	0	0
2021-07-19	3122	0	0
2021-07-20	3123	0	0
2021-07-21	3124	0	0
2021-07-22	3125	0	0
2021-07-23	3126	0	0
2021-07-24	3127	0	0
2021-07-25	3128	0	0
2021-07-26	3129	0	0
2021-07-27	3130	0	0
2021-07-28	3131	0	0
2021-07-29	3132	0	0
2021-07-30	3133	0	0
2021-07-31	3134	0	0
2021-08-01	3135	0	0
2021-08-02	3136	0	0
2021-08-03	3137	0	0
2021-08-04	3138	0	0
2021-08-05	3139	0	0
2021-08-06	3140	0	0
2021-08-07	3141	0	0
2021-08-08	3142	0	0
2021-08-09	3143	0	0
2021-08-10	3144	0	0
2021-08-11	3145	0	0
2021-08-12	3146	0	0
2021-08-13	3147	0	0
2021-08-14	3148	0	0
2021-08-15	3149	0	0
2021-08-16	3150	0	0
2021-08-17	3151	0	0
2021-08-18	3152	0	0
2021-08-19	3153	0	0
2021-08-20	3154	0	0
2021-08-21	3155	0	0
2021-08-22	3156	0	0
2021-08-23	3157	0	0
2021-08-24	3158	0	0
2021-08-25	3159	0	0
2021-08-26	3160	0	0
2021-08-27	3161	0	0
2021-08-28	3162	0	0
2021-08-29	3163	0	0
2021-08-30	3164	0	0
2021-08-31	3165	0	0
2021-09-01	3166	0	0
2021-09-02	3167	0	0
2021-09-03	3168	0	0
2021-09-04	3169	0	0
2021-09-05	3170	0	0
2021-09-06	3171	0	0
2021-09-07	3172	0	0
2021-09-08	3173	0	0
2021-09-09	3174	0	0
2021-09-10	3175	0	0
2021-09-11	3176	0	0
2021-09-12	3177	0	0
2021-09-13	3178	0	0
2021-09-14	3179	0	0
2021-09-15	3180	0	0
2021-09-16	3181	0	0
2021-09-17	3182	0	0
2021-09-18	3183	0	0
2021-09-19	3184	0	0
2021-09-20	3185	0	0
2021-09-21	3186	0	0
2021-09-22	3187	0	0
2021-09-23	3188	0	0
2021-09-24	3189	0	0
2021-09-25	3190	0	0
2021-09-26	3191	0	0
2021-09-27	3192	0	0
2021-09-28	3193	0	0
2021-09-29	3194	0	0
2021-09-30	3195	0	0
2021-10-01	3196	0	0
2021-10-02	3197	0	0
2021-10-03	3198	0	0
2021-10-04	3199	0	0
2021-10-05	3200	0	0
2021-10-06	3201	0	0
2021-10-07	3202	0	0
2021-10-08	3203	0	0
2021-10-09	3204	0	0
2021-10-10	3205	0	0
2021-10-11	3206	0	0
2021-10-12	3207	0	0
2021-10-13	3208	0	0
2021-10-14	3209	0	0
2021-10-15	3210	0	0
2021-10-16	3211	0	0
2021-10-17	3212	0	0
2021-10-18	3213	0	0
2021-10-19	3214	0	0
2021-10-20	3215	0	0
2021-10-21	3216	0	0
2021-10-22	3217	0	0
2021-10-23	3218	0	0
2021-10-24	3219	0	0
2021-10-25	3220	0	0
2021-10-26	3221	0	0
2021-10-27	3222	0	0
2021-10-28	3223	0	0
2021-10-29	3224	0	0
2021-10-30	3225	0	0
2021-10-31	3226	0	0
2021-11-01	3227	0	0
2021-11-02	3228	0	0
2021-11-03	3229	0	0
2021-11-04	3230	0	0
2021-11-05	3231	0	0
2021-11-06	3232	0	0
2021-11-07	3233	0	0
2021-11-08	3234	0	0
2021-11-09	3235	0	0
2021-11-10	3236	0	0
2021-11-11	3237	0	0
2021-11-12	3238	0	0
2021-11-13	3239	0	0
2021-11-14	3240	0	0
2021-11-15	3241	0	0
2021-11-16	3242	0	0
2021-11-17	3243	0	0
2021-11-18	3244	0	0
2021-11-19	3245	0	0
2021-11-20	3246	0	0
2021-11-21	3247	0	0
2021-11-22	3248	0	0
2021-11-23	3249	0	0
2021-11-24	3250	0	0
2021-11-25	3251	0	0
2021-11-26	3252	0	0
2021-11-27	3253	0	0
2021-11-28	3254	0	0
2021-11-29	3255	0	0
2021-11-30	3256	0	0
2021-12-01	3257	0	0
2021-12-02	3258	0	0
2021-12-03	3259	0	0
2021-12-04	3260	0	0
2021-12-05	3261	0	0
2021-12-06	3262	0	0
2021-12-07	3263	0	0
2021-12-08	3264	0	0
2021-12-09	3265	0	0
2021-12-10	3266	0	0
2021-12-11	3267	0	0
2021-12-12	3268	0	0
2021-12-13	3269	0	0
2021-12-14	3270	0	0
2021-12-15	3271	0	0
2021-12-16	3272	0	0
2021-12-17	3273	0	0
2021-12-18	3274	0	0
2021-12-19	3275	0	0
2021-12-20	3276	0	0
2021-12-21	3277	0	0
2021-12-22	3278	0	0
2021-12-23	3279	0	0
2021-12-24	3280	0	0
2021-12-25	3281	0	0
2021-12-26	3282	0	0
2021-12-27	3283	0	0
2021-12-28	3284	0	0
2021-12-29	3285	0	0
2021-12-30	3286	0	0
2021-12-31	3287	0	0
2022-01-01	3288	0	0
2022-01-02	3289	0	0
2022-01-03	3290	0	0
2022-01-04	3291	0	0
2022-01-05	3292	0	0
2022-01-06	3293	0	0
2022-01-07	3294	0	0
2022-01-08	3295	0	0
2022-01-09	3296	0	0
2022-01-10	3297	0	0
2022-01-11	3298	0	0
2022-01-12	3299	0	0
2022-01-13	3300	0	0
2022-01-14	3301	0	0
2022-01-15	3302	0	0
2022-01-16	3303	0	0
2022-01-17	3304	0	0
2022-01-18	3305	0	0
2022-01-19	3306	0	0
2022-01-20	3307	0	0
2022-01-21	3308	0	0
2022-01-22	3309	0	0
2022-01-23	3310	0	0
2022-01-24	3311	0	0
2022-01-25	3312	0	0
2022-01-26	3313	0	0
2022-01-27	3314	0	0
2022-01-28	3315	0	0
2022-01-29	3316	0	0
2022-01-30	3317	0	0
2022-01-31	3318	0	0
2022-02-01	3319	0	0
2022-02-02	3320	0	0
2022-02-03	3321	0	0
2022-02-04	3322	0	0
2022-02-05	3323	0	0
2022-02-06	3324	0	0
2022-02-07	3325	0	0
2022-02-08	3326	0	0
2022-02-09	3327	0	0
2022-02-10	3328	0	0
2022-02-11	3329	0	0
2022-02-12	3330	0	0
2022-02-13	3331	0	0
2022-02-14	3332	0	0
2022-02-15	3333	0	0
2022-02-16	3334	0	0
2022-02-17	3335	0	0
2022-02-18	3336	0	0
2022-02-19	3337	0	0
2022-02-20	3338	0	0
2022-02-21	3339	0	0
2022-02-22	3340	0	0
2022-02-23	3341	0	0
2022-02-24	3342	0	0
2022-02-25	3343	0	0
2022-02-26	3344	0	0
2022-02-27	3345	0	0
2022-02-28	3346	0	0
2022-03-01	3347	0	0
2022-03-02	3348	0	0
2022-03-03	3349	0	0
2022-03-04	3350	0	0
2022-03-05	3351	0	0
2022-03-06	3352	0	0
2022-03-07	3353	0	0
2022-03-08	3354	0	0
2022-03-09	3355	0	0
2022-03-10	3356	0	0
2022-03-11	3357	0	0
2022-03-12	3358	0	0
2022-03-13	3359	0	0
2022-03-14	3360	0	0
2022-03-15	3361	0	0
2022-03-16	3362	0	0
2022-03-17	3363	0	0
2022-03-18	3364	0	0
2022-03-19	3365	0	0
2022-03-20	3366	0	0
2022-03-21	3367	0	0
2022-03-22	3368	0	0
2022-03-23	3369	0	0
2022-03-24	3370	0	0
2022-03-25	3371	0	0
2022-03-26	3372	0	0
2022-03-27	3373	0	0
2022-03-28	3374	0	0
2022-03-29	3375	0	0
2022-03-30	3376	0	0
2022-03-31	3377	0	0
2022-04-01	3378	0	0
2022-04-02	3379	0	0
2022-04-03	3380	0	0
2022-04-04	3381	0	0
2022-04-05	3382	0	0
2022-04-06	3383	0	0
2022-04-07	3384	0	0
2022-04-08	3385	0	0
2022-04-09	3386	0	0
2022-04-10	3387	0	0
2022-04-11	3388	0	0
2022-04-12	3389	0	0
2022-04-13	3390	0	0
2022-04-14	3391	0	0
2022-04-15	3392	0	0
2022-04-16	3393	0	0
2022-04-17	3394	0	0
2022-04-18	3395	0	0
2022-04-19	3396	0	0
2022-04-20	3397	0	0
2022-04-21	3398	0	0
2022-04-22	3399	0	0
2022-04-23	3400	0	0
2022-04-24	3401	0	0
2022-04-25	3402	0	0
2022-04-26	3403	0	0
2022-04-27	3404	0	0
2022-04-28	3405	0	0
2022-04-29	3406	0	0
2022-04-30	3407	0	0
2022-05-01	3408	0	0
2022-05-02	3409	0	0
2022-05-03	3410	0	0
2022-05-04	3411	0	0
2022-05-05	3412	0	0
2022-05-06	3413	0	0
2022-05-07	3414	0	0
2022-05-08	3415	0	0
2022-05-09	3416	0	0
2022-05-10	3417	0	0
2022-05-11	3418	0	0
2022-05-12	3419	0	0
2022-05-13	3420	0	0
2022-05-14	3421	0	0
2022-05-15	3422	0	0
2022-05-16	3423	0	0
2022-05-17	3424	0	0
2022-05-18	3425	0	0
2022-05-19	3426	0	0
2022-05-20	3427	0	0
2022-05-21	3428	0	0
2022-05-22	3429	0	0
2022-05-23	3430	0	0
2022-05-24	3431	0	0
2022-05-25	3432	0	0
2022-05-26	3433	0	0
2022-05-27	3434	0	0
2022-05-28	3435	0	0
2022-05-29	3436	0	0
2022-05-30	3437	0	0
2022-05-31	3438	0	0
2022-06-01	3439	0	0
2022-06-02	3440	0	0
2022-06-03	3441	0	0
2022-06-04	3442	0	0
2022-06-05	3443	0	0
2022-06-06	3444	0	0
2022-06-07	3445	0	0
2022-06-08	3446	0	0
2022-06-09	3447	0	0
2022-06-10	3448	0	0
2022-06-11	3449	0	0
2022-06-12	3450	0	0
2022-06-13	3451	0	0
2022-06-14	3452	0	0
2022-06-15	3453	0	0
2022-06-16	3454	0	0
2022-06-17	3455	0	0
2022-06-18	3456	0	0
2022-06-19	3457	0	0
2022-06-20	3458	0	0
2022-06-21	3459	0	0
2022-06-22	3460	0	0
2022-06-23	3461	0	0
2022-06-24	3462	0	0
2022-06-25	3463	0	0
2022-06-26	3464	0	0
2022-06-27	3465	0	0
2022-06-28	3466	0	0
2022-06-29	3467	0	0
2022-06-30	3468	0	0
2022-07-01	3469	0	0
2022-07-02	3470	0	0
2022-07-03	3471	0	0
2022-07-04	3472	0	0
2022-07-05	3473	0	0
2022-07-06	3474	0	0
2022-07-07	3475	0	0
2022-07-08	3476	0	0
2022-07-09	3477	0	0
2022-07-10	3478	0	0
2022-07-11	3479	0	0
2022-07-12	3480	0	0
2022-07-13	3481	0	0
2022-07-14	3482	0	0
2022-07-15	3483	0	0
2022-07-16	3484	0	0
2022-07-17	3485	0	0
2022-07-18	3486	0	0
2022-07-19	3487	0	0
2022-07-20	3488	0	0
2022-07-21	3489	0	0
2022-07-22	3490	0	0
2022-07-23	3491	0	0
2022-07-24	3492	0	0
2022-07-25	3493	0	0
2022-07-26	3494	0	0
2022-07-27	3495	0	0
2022-07-28	3496	0	0
2022-07-29	3497	0	0
2022-07-30	3498	0	0
2022-07-31	3499	0	0
2022-08-01	3500	0	0
2022-08-02	3501	0	0
2022-08-03	3502	0	0
2022-08-04	3503	0	0
2022-08-05	3504	0	0
2022-08-06	3505	0	0
2022-08-07	3506	0	0
2022-08-08	3507	0	0
2022-08-09	3508	0	0
2022-08-10	3509	0	0
2022-08-11	3510	0	0
2022-08-12	3511	0	0
2022-08-13	3512	0	0
2022-08-14	3513	0	0
2022-08-15	3514	0	0
2022-08-16	3515	0	0
2022-08-17	3516	0	0
2022-08-18	3517	0	0
2022-08-19	3518	0	0
2022-08-20	3519	0	0
2022-08-21	3520	0	0
2022-08-22	3521	0	0
2022-08-23	3522	0	0
2022-08-24	3523	0	0
2022-08-25	3524	0	0
2022-08-26	3525	0	0
2022-08-27	3526	0	0
2022-08-28	3527	0	0
2022-08-29	3528	0	0
2022-08-30	3529	0	0
2022-08-31	3530	0	0
2022-09-01	3531	0	0
2022-09-02	3532	0	0
2022-09-03	3533	0	0
2022-09-04	3534	0	0
2022-09-05	3535	0	0
2022-09-06	3536	0	0
2022-09-07	3537	0	0
2022-09-08	3538	0	0
2022-09-09	3539	0	0
2022-09-10	3540	0	0
2022-09-11	3541	0	0
2022-09-12	3542	0	0
2022-09-13	3543	0	0
2022-09-14	3544	0	0
2022-09-15	3545	0	0
2022-09-16	3546	0	0
2022-09-17	3547	0	0
2022-09-18	3548	0	0
2022-09-19	3549	0	0
2022-09-20	3550	0	0
2022-09-21	3551	0	0
2022-09-22	3552	0	0
2022-09-23	3553	0	0
2022-09-24	3554	0	0
2022-09-25	3555	0	0
2022-09-26	3556	0	0
2022-09-27	3557	0	0
2022-09-28	3558	0	0
2022-09-29	3559	0	0
2022-09-30	3560	0	0
2022-10-01	3561	0	0
2022-10-02	3562	0	0
2022-10-03	3563	0	0
2022-10-04	3564	0	0
2022-10-05	3565	0	0
2022-10-06	3566	0	0
2022-10-07	3567	0	0
2022-10-08	3568	0	0
2022-10-09	3569	0	0
2022-10-10	3570	0	0
2022-10-11	3571	0	0
2022-10-12	3572	0	0
2022-10-13	3573	0	0
2022-10-14	3574	0	0
2022-10-15	3575	0	0
2022-10-16	3576	0	0
2022-10-17	3577	0	0
2022-10-18	3578	0	0
2022-10-19	3579	0	0
2022-10-20	3580	0	0
2022-10-21	3581	0	0
2022-10-22	3582	0	0
2022-10-23	3583	0	0
2022-10-24	3584	0	0
2022-10-25	3585	0	0
2022-10-26	3586	0	0
2022-10-27	3587	0	0
2022-10-28	3588	0	0
2022-10-29	3589	0	0
2022-10-30	3590	0	0
2022-10-31	3591	0	0
2022-11-01	3592	0	0
2022-11-02	3593	0	0
2022-11-03	3594	0	0
2022-11-04	3595	0	0
2022-11-05	3596	0	0
2022-11-06	3597	0	0
2022-11-07	3598	0	0
2022-11-08	3599	0	0
2022-11-09	3600	0	0
2022-11-10	3601	0	0
2022-11-11	3602	0	0
2022-11-12	3603	0	0
2022-11-13	3604	0	0
2022-11-14	3605	0	0
2022-11-15	3606	0	0
2022-11-16	3607	0	0
2022-11-17	3608	0	0
2022-11-18	3609	0	0
2022-11-19	3610	0	0
2022-11-20	3611	0	0
2022-11-21	3612	0	0
2022-11-22	3613	0	0
2022-11-23	3614	0	0
2022-11-24	3615	0	0
2022-11-25	3616	0	0
2022-11-26	3617	0	0
2022-11-27	3618	0	0
2022-11-28	3619	0	0
2022-11-29	3620	0	0
2022-11-30	3621	0	0
2022-12-01	3622	0	0
2022-12-02	3623	0	0
2022-12-03	3624	0	0
2022-12-04	3625	0	0
2022-12-05	3626	0	0
2022-12-06	3627	0	0
2022-12-07	3628	0	0
2022-12-08	3629	0	0
2022-12-09	3630	0	0
2022-12-10	3631	0	0
2022-12-11	3632	0	0
2022-12-12	3633	0	0
2022-12-13	3634	0	0
2022-12-14	3635	0	0
2022-12-15	3636	0	0
2022-12-16	3637	0	0
2022-12-17	3638	0	0
2022-12-18	3639	0	0
2022-12-19	3640	0	0
2022-12-20	3641	0	0
2022-12-21	3642	0	0
2022-12-22	3643	0	0
2022-12-23	3644	0	0
2022-12-24	3645	0	0
2022-12-25	3646	0	0
2022-12-26	3647	0	0
2022-12-27	3648	0	0
2022-12-28	3649	0	0
2022-12-29	3650	0	0
2022-12-30	3651	0	0
2022-12-31	3652	0	0
2023-01-01	3653	0	0
2023-01-02	3654	0	0
2023-01-03	3655	0	0
2023-01-04	3656	0	0
2023-01-05	3657	0	0
2023-01-06	3658	0	0
2023-01-07	3659	0	0
2023-01-08	3660	0	0
2023-01-09	3661	0	0
2023-01-10	3662	0	0
2023-01-11	3663	0	0
2023-01-12	3664	0	0
2023-01-13	3665	0	0
2023-01-14	3666	0	0
2023-01-15	3667	0	0
2023-01-16	3668	0	0
2023-01-17	3669	0	0
2023-01-18	3670	0	0
2023-01-19	3671	0	0
2023-01-20	3672	0	0
2023-01-21	3673	0	0
2023-01-22	3674	0	0
2023-01-23	3675	0	0
2023-01-24	3676	0	0
2023-01-25	3677	0	0
2023-01-26	3678	0	0
2023-01-27	3679	0	0
2023-01-28	3680	0	0
2023-01-29	3681	0	0
2023-01-30	3682	0	0
2023-01-31	3683	0	0
2023-02-01	3684	0	0
2023-02-02	3685	0	0
2023-02-03	3686	0	0
2023-02-04	3687	0	0
2023-02-05	3688	0	0
2023-02-06	3689	0	0
2023-02-07	3690	0	0
2023-02-08	3691	0	0
2023-02-09	3692	0	0
2023-02-10	3693	0	0
2023-02-11	3694	0	0
2023-02-12	3695	0	0
2023-02-13	3696	0	0
2023-02-14	3697	0	0
2023-02-15	3698	0	0
2023-02-16	3699	0	0
2023-02-17	3700	0	0
2023-02-18	3701	0	0
2023-02-19	3702	0	0
2023-02-20	3703	0	0
2023-02-21	3704	0	0
2023-02-22	3705	0	0
2023-02-23	3706	0	0
2023-02-24	3707	0	0
2023-02-25	3708	0	0
2023-02-26	3709	0	0
2023-02-27	3710	0	0
2023-02-28	3711	0	0
2023-03-01	3712	0	0
2023-03-02	3713	0	0
2023-03-03	3714	0	0
2023-03-04	3715	0	0
2023-03-05	3716	0	0
2023-03-06	3717	0	0
2023-03-07	3718	0	0
2023-03-08	3719	0	0
2023-03-09	3720	0	0
2023-03-10	3721	0	0
2023-03-11	3722	0	0
2023-03-12	3723	0	0
2023-03-13	3724	0	0
2023-03-14	3725	0	0
2023-03-15	3726	0	0
2023-03-16	3727	0	0
2023-03-17	3728	0	0
2023-03-18	3729	0	0
2023-03-19	3730	0	0
2023-03-20	3731	0	0
2023-03-21	3732	0	0
2023-03-22	3733	0	0
2023-03-23	3734	0	0
2023-03-24	3735	0	0
2023-03-25	3736	0	0
2023-03-26	3737	0	0
2023-03-27	3738	0	0
2023-03-28	3739	0	0
2023-03-29	3740	0	0
2023-03-30	3741	0	0
2023-03-31	3742	0	0
2023-04-01	3743	0	0
2023-04-02	3744	0	0
2023-04-03	3745	0	0
2023-04-04	3746	0	0
2023-04-05	3747	0	0
2023-04-06	3748	0	0
2023-04-07	3749	0	0
2023-04-08	3750	0	0
2023-04-09	3751	0	0
2023-04-10	3752	0	0
2023-04-11	3753	0	0
2023-04-12	3754	0	0
2023-04-13	3755	0	0
2023-04-14	3756	0	0
2023-04-15	3757	0	0
2023-04-16	3758	0	0
2023-04-17	3759	0	0
2023-04-18	3760	0	0
2023-04-19	3761	0	0
2023-04-20	3762	0	0
2023-04-21	3763	0	0
2023-04-22	3764	0	0
2023-04-23	3765	0	0
2023-04-24	3766	0	0
2023-04-25	3767	0	0
2023-04-26	3768	0	0
2023-04-27	3769	0	0
2023-04-28	3770	0	0
2023-04-29	3771	0	0
2023-04-30	3772	0	0
2023-05-01	3773	0	0
2023-05-02	3774	0	0
2023-05-03	3775	0	0
2023-05-04	3776	0	0
2023-05-05	3777	0	0
2023-05-06	3778	0	0
2023-05-07	3779	0	0
2023-05-08	3780	0	0
2023-05-09	3781	0	0
2023-05-10	3782	0	0
2023-05-11	3783	0	0
2023-05-12	3784	0	0
2023-05-13	3785	0	0
2023-05-14	3786	0	0
2023-05-15	3787	0	0
2023-05-16	3788	0	0
2023-05-17	3789	0	0
2023-05-18	3790	0	0
2023-05-19	3791	0	0
2023-05-20	3792	0	0
2023-05-21	3793	0	0
2023-05-22	3794	0	0
2023-05-23	3795	0	0
2023-05-24	3796	0	0
2023-05-25	3797	0	0
2023-05-26	3798	0	0
2023-05-27	3799	0	0
2023-05-28	3800	0	0
2023-05-29	3801	0	0
2023-05-30	3802	0	0
2023-05-31	3803	0	0
2023-06-01	3804	0	0
2023-06-02	3805	0	0
2023-06-03	3806	0	0
2023-06-04	3807	0	0
2023-06-05	3808	0	0
2023-06-06	3809	0	0
2023-06-07	3810	0	0
2023-06-08	3811	0	0
2023-06-09	3812	0	0
2023-06-10	3813	0	0
2023-06-11	3814	0	0
2023-06-12	3815	0	0
2023-06-13	3816	0	0
2023-06-14	3817	0	0
2023-06-15	3818	0	0
2023-06-16	3819	0	0
2023-06-17	3820	0	0
2023-06-18	3821	0	0
2023-06-19	3822	0	0
2023-06-20	3823	0	0
2023-06-21	3824	0	0
2023-06-22	3825	0	0
2023-06-23	3826	0	0
2023-06-24	3827	0	0
2023-06-25	3828	0	0
2023-06-26	3829	0	0
2023-06-27	3830	0	0
2023-06-28	3831	0	0
2023-06-29	3832	0	0
2023-06-30	3833	0	0
2023-07-01	3834	0	0
2023-07-02	3835	0	0
2023-07-03	3836	0	0
2023-07-04	3837	0	0
2023-07-05	3838	0	0
2023-07-06	3839	0	0
2023-07-07	3840	0	0
2023-07-08	3841	0	0
2023-07-09	3842	0	0
2023-07-10	3843	0	0
2023-07-11	3844	0	0
2023-07-12	3845	0	0
2023-07-13	3846	0	0
2023-07-14	3847	0	0
2023-07-15	3848	0	0
2023-07-16	3849	0	0
2023-07-17	3850	0	0
2023-07-18	3851	0	0
2023-07-19	3852	0	0
2023-07-20	3853	0	0
2023-07-21	3854	0	0
2023-07-22	3855	0	0
2023-07-23	3856	0	0
2023-07-24	3857	0	0
2023-07-25	3858	0	0
2023-07-26	3859	0	0
2023-07-27	3860	0	0
2023-07-28	3861	0	0
2023-07-29	3862	0	0
2023-07-30	3863	0	0
2023-07-31	3864	0	0
2023-08-01	3865	0	0
2023-08-02	3866	0	0
2023-08-03	3867	0	0
2023-08-04	3868	0	0
2023-08-05	3869	0	0
2023-08-06	3870	0	0
2023-08-07	3871	0	0
2023-08-08	3872	0	0
2023-08-09	3873	0	0
2023-08-10	3874	0	0
2023-08-11	3875	0	0
2023-08-12	3876	0	0
2023-08-13	3877	0	0
2023-08-14	3878	0	0
2023-08-15	3879	0	0
2023-08-16	3880	0	0
2023-08-17	3881	0	0
2023-08-18	3882	0	0
2023-08-19	3883	0	0
2023-08-20	3884	0	0
2023-08-21	3885	0	0
2023-08-22	3886	0	0
2023-08-23	3887	0	0
2023-08-24	3888	0	0
2023-08-25	3889	0	0
2023-08-26	3890	0	0
2023-08-27	3891	0	0
2023-08-28	3892	0	0
2023-08-29	3893	0	0
2023-08-30	3894	0	0
2023-08-31	3895	0	0
2023-09-01	3896	0	0
2023-09-02	3897	0	0
2023-09-03	3898	0	0
2023-09-04	3899	0	0
2023-09-05	3900	0	0
2023-09-06	3901	0	0
2023-09-07	3902	0	0
2023-09-08	3903	0	0
2023-09-09	3904	0	0
2023-09-10	3905	0	0
2023-09-11	3906	0	0
2023-09-12	3907	0	0
2023-09-13	3908	0	0
2023-09-14	3909	0	0
2023-09-15	3910	0	0
2023-09-16	3911	0	0
2023-09-17	3912	0	0
2023-09-18	3913	0	0
2023-09-19	3914	0	0
2023-09-20	3915	0	0
2023-09-21	3916	0	0
2023-09-22	3917	0	0
2023-09-23	3918	0	0
2023-09-24	3919	0	0
2023-09-25	3920	0	0
2023-09-26	3921	0	0
2023-09-27	3922	0	0
2023-09-28	3923	0	0
2023-09-29	3924	0	0
2023-09-30	3925	0	0
2023-10-01	3926	0	0
2023-10-02	3927	0	0
2023-10-03	3928	0	0
2023-10-04	3929	0	0
2023-10-05	3930	0	0
2023-10-06	3931	0	0
2023-10-07	3932	0	0
2023-10-08	3933	0	0
2023-10-09	3934	0	0
2023-10-10	3935	0	0
2023-10-11	3936	0	0
2023-10-12	3937	0	0
2023-10-13	3938	0	0
2023-10-14	3939	0	0
2023-10-15	3940	0	0
2023-10-16	3941	0	0
2023-10-17	3942	0	0
2023-10-18	3943	0	0
2023-10-19	3944	0	0
2023-10-20	3945	0	0
2023-10-21	3946	0	0
2023-10-22	3947	0	0
2023-10-23	3948	0	0
2023-10-24	3949	0	0
2023-10-25	3950	0	0
2023-10-26	3951	0	0
2023-10-27	3952	0	0
