Simulation results on grassland dynamics (at population and community level).
Time	PFT	Fraction
1605	0	50.6329
1605	1	6.32911
1605	2	43.038
1606	0	50
1606	1	7.31707
1606	2	42.6829
1607	0	48.7805
1607	1	7.31707
1607	2	43.9024
1608	0	50
1608	1	6.09756
1608	2	43.9024
1609	0	48.7805
1609	1	6.09756
1609	2	45.122
1610	0	50
1610	1	6.25
1610	2	43.75
1611	0	51.2821
1611	1	5.12821
1611	2	43.5897
1612	0	52.5641
1612	1	3.84615
1612	2	43.5897
1613	0	53.2468
1613	1	2.5974
1613	2	44.1558
1614	0	54.5455
1614	1	3.8961
1614	2	41.5584
1615	0	55.2632
1615	1	3.94737
1615	2	40.7895
1616	0	54.5455
1616	1	5.19481
1616	2	40.2597
1617	0	53.2468
1617	1	6.49351
1617	2	40.2597
1618	0	51.3514
1618	1	5.40541
1618	2	43.2432
1619	0	51.3514
1619	1	4.05405
1619	2	44.5946
1620	0	50
1620	1	5.26316
1620	2	44.7368
1621	0	48.6486
1621	1	5.40541
1621	2	45.9459
1622	0	48.6842
1622	1	6.57895
1622	2	44.7368
1623	0	48
1623	1	6.66667
1623	2	45.3333
1624	0	47.2222
1624	1	5.55556
1624	2	47.2222
1625	0	45.8333
1625	1	5.55556
1625	2	48.6111
1626	0	46.4789
1626	1	4.22535
1626	2	49.2958
1627	0	44.7761
1627	1	4.47761
1627	2	50.7463
1628	0	42.4242
1628	1	4.54545
1628	2	53.0303
1629	0	43.2836
1629	1	5.97015
1629	2	50.7463
1630	0	42.1875
1630	1	6.25
1630	2	51.5625
1631	0	42.4242
1631	1	6.06061
1631	2	51.5152
1632	0	42.6471
1632	1	7.35294
1632	2	50
1633	0	44.7761
1633	1	5.97015
1633	2	49.2537
1634	0	43.0769
1634	1	6.15385
1634	2	50.7692
1635	0	41.5385
1635	1	7.69231
1635	2	50.7692
1636	0	43.0769
1636	1	7.69231
1636	2	49.2308
1637	0	43.9394
1637	1	7.57576
1637	2	48.4848
1638	0	44.6154
1638	1	7.69231
1638	2	47.6923
1639	0	46.875
1639	1	7.8125
1639	2	45.3125
1640	0	47.619
1640	1	7.93651
1640	2	44.4444
1641	0	49.1803
1641	1	4.91803
1641	2	45.9016
1642	0	50
1642	1	3.33333
1642	2	46.6667
1643	0	50.8197
1643	1	3.27869
1643	2	45.9016
1644	0	50.8197
1644	1	3.27869
1644	2	45.9016
1645	0	49.1803
1645	1	4.91803
1645	2	45.9016
1646	0	46.7742
1646	1	6.45161
1646	2	46.7742
1647	0	48.3871
1647	1	4.83871
1647	2	46.7742
1648	0	46.875
1648	1	6.25
1648	2	46.875
1649	0	46.1538
1649	1	7.69231
1649	2	46.1538
1650	0	45.4545
1650	1	9.09091
1650	2	45.4545
1651	0	45.4545
1651	1	10.6061
1651	2	43.9394
1652	0	46.1538
1652	1	9.23077
1652	2	44.6154
1653	0	48.4375
1653	1	6.25
1653	2	45.3125
1654	0	47.6923
1654	1	7.69231
1654	2	44.6154
1655	0	46.875
1655	1	7.8125
1655	2	45.3125
1656	0	47.6923
1656	1	6.15385
1656	2	46.1538
1657	0	46.9697
1657	1	6.06061
1657	2	46.9697
1658	0	47.0588
1658	1	5.88235
1658	2	47.0588
1659	0	45.7143
1659	1	7.14286
1659	2	47.1429
1660	0	48.5294
1660	1	5.88235
1660	2	45.5882
1661	0	50
1661	1	5.88235
1661	2	44.1176
1662	0	49.2958
1662	1	7.04225
1662	2	43.662
1663	0	49.2958
1663	1	8.4507
1663	2	42.2535
1664	0	50
1664	1	5.71429
1664	2	44.2857
1665	0	50.7463
1665	1	4.47761
1665	2	44.7761
1666	0	51.5152
1666	1	3.0303
1666	2	45.4545
1667	0	50
1667	1	3.0303
1667	2	46.9697
1668	0	51.5152
1668	1	3.0303
1668	2	45.4545
1669	0	50.7246
1669	1	4.34783
1669	2	44.9275
1670	0	51.4286
1670	1	4.28571
1670	2	44.2857
1671	0	52.1739
1671	1	4.34783
1671	2	43.4783
1672	0	52.1127
1672	1	4.22535
1672	2	43.662
1673	0	53.5211
1673	1	2.8169
1673	2	43.662
1674	0	52.1127
1674	1	4.22535
1674	2	43.662
1675	0	51.4286
1675	1	4.28571
1675	2	44.2857
1676	0	54.4118
1676	1	0
1676	2	45.5882
1677	0	52.2388
1677	1	1.49254
1677	2	46.2687
1678	0	52.1739
1678	1	1.44928
1678	2	46.3768
1679	0	50
1679	1	2.85714
1679	2	47.1429
1680	0	50.7246
1680	1	2.89855
1680	2	46.3768
1681	0	51.4286
1681	1	2.85714
1681	2	45.7143
1682	0	50.7042
1682	1	4.22535
1682	2	45.0704
1683	0	50
1683	1	5.40541
1683	2	44.5946
1684	0	49.3151
1684	1	4.10959
1684	2	46.5753
1685	0	48
1685	1	5.33333
1685	2	46.6667
1686	0	49.3333
1686	1	4
1686	2	46.6667
1687	0	48.6842
1687	1	3.94737
1687	2	47.3684
1688	0	46.0526
1688	1	5.26316
1688	2	48.6842
1689	0	46.6667
1689	1	5.33333
1689	2	48
1690	0	47.9452
1690	1	4.10959
1690	2	47.9452
1691	0	48.6486
1691	1	2.7027
1691	2	48.6486
1692	0	47.9452
1692	1	2.73973
1692	2	49.3151
1693	0	47.9452
1693	1	1.36986
1693	2	50.6849
1694	0	48
1694	1	1.33333
1694	2	50.6667
1695	0	48.0519
1695	1	2.5974
1695	2	49.3506
1696	0	48.1013
1696	1	2.53165
1696	2	49.3671
1697	0	46.25
1697	1	3.75
1697	2	50
1698	0	45.5696
1698	1	3.79747
1698	2	50.6329
1699	0	43.5897
1699	1	3.84615
1699	2	52.5641
1700	0	44.3038
1700	1	3.79747
1700	2	51.8987
1701	0	42.8571
1701	1	2.5974
1701	2	54.5455
1702	0	41.7722
1702	1	3.79747
1702	2	54.4304
1703	0	40.7407
1703	1	4.93827
1703	2	54.321
1704	0	40.9639
1704	1	4.81928
1704	2	54.2169
1705	0	41.4634
1705	1	4.87805
1705	2	53.6585
1706	0	41.7722
1706	1	3.79747
1706	2	54.4304
1707	0	42.3077
1707	1	3.84615
1707	2	53.8462
1708	0	42.5
1708	1	5
1708	2	52.5
1709	0	43.2099
1709	1	6.17284
1709	2	50.6173
1710	0	45.5696
1710	1	5.06329
1710	2	49.3671
1711	0	44.8718
1711	1	3.84615
1711	2	51.2821
1712	0	45.5696
1712	1	3.79747
1712	2	50.6329
1713	0	45.5696
1713	1	5.06329
1713	2	49.3671
1714	0	45.4545
1714	1	5.19481
1714	2	49.3506
1715	0	45.9459
1715	1	4.05405
1715	2	50
1716	0	45.8333
1716	1	4.16667
1716	2	50
1717	0	46.5753
1717	1	4.10959
1717	2	49.3151
1718	0	46.5753
1718	1	2.73973
1718	2	50.6849
1719	0	46.5753
1719	1	2.73973
1719	2	50.6849
1720	0	46.6667
1720	1	4
1720	2	49.3333
1721	0	48
1721	1	2.66667
1721	2	49.3333
1722	0	46.5753
1722	1	2.73973
1722	2	50.6849
1723	0	46.6667
1723	1	2.66667
1723	2	50.6667
1724	0	46.0526
1724	1	3.94737
1724	2	50
1725	0	46.0526
1725	1	3.94737
1725	2	50
1726	0	48.6486
1726	1	5.40541
1726	2	45.9459
1727	0	48
1727	1	5.33333
1727	2	46.6667
1728	0	50
1728	1	4.05405
1728	2	45.9459
1729	0	52.1739
1729	1	2.89855
1729	2	44.9275
1730	0	50.7042
1730	1	4.22535
1730	2	45.0704
1731	0	51.3889
1731	1	2.77778
1731	2	45.8333
1732	0	50.6849
1732	1	2.73973
1732	2	46.5753
1733	0	52.1127
1733	1	1.40845
1733	2	46.4789
1734	0	50.7042
1734	1	1.40845
1734	2	47.8873
1735	0	50
1735	1	2.7027
1735	2	47.2973
1736	0	50.6667
1736	1	2.66667
1736	2	46.6667
1737	0	50.6849
1737	1	2.73973
1737	2	46.5753
1738	0	47.9452
1738	1	4.10959
1738	2	47.9452
1739	0	47.2973
1739	1	5.40541
1739	2	47.2973
1740	0	45.3333
1740	1	6.66667
1740	2	48
1741	0	45.4545
1741	1	6.49351
1741	2	48.0519
1742	0	46.0526
1742	1	5.26316
1742	2	48.6842
1743	0	46.0526
1743	1	6.57895
1743	2	47.3684
1744	0	43.8356
1744	1	8.21918
1744	2	47.9452
1745	0	44.4444
1745	1	6.94444
1745	2	48.6111
1746	0	46.4789
1746	1	4.22535
1746	2	49.2958
1747	0	47.2222
1747	1	5.55556
1747	2	47.2222
1748	0	45.8333
1748	1	6.94444
1748	2	47.2222
1749	0	45.9459
1749	1	8.10811
1749	2	45.9459
1750	0	45.8333
1750	1	6.94444
1750	2	47.2222
1751	0	47.8873
1751	1	4.22535
1751	2	47.8873
1752	0	47.2973
1752	1	5.40541
1752	2	47.2973
1753	0	47.2973
1753	1	4.05405
1753	2	48.6486
1754	0	48.6486
1754	1	2.7027
1754	2	48.6486
1755	0	48.6842
1755	1	3.94737
1755	2	47.3684
1756	0	47.3684
1756	1	3.94737
1756	2	48.6842
1757	0	47.2222
1757	1	2.77778
1757	2	50
1758	0	46.6667
1758	1	4
1758	2	49.3333
1759	0	47.2973
1759	1	4.05405
1759	2	48.6486
1760	0	48
1760	1	5.33333
1760	2	46.6667
1761	0	47.3684
1761	1	6.57895
1761	2	46.0526
1762	0	48.0519
1762	1	6.49351
1762	2	45.4545
1763	0	50
1763	1	6.75676
1763	2	43.2432
1764	0	49.3506
1764	1	7.79221
1764	2	42.8571
1765	0	48.1013
1765	1	8.86076
1765	2	43.038
1766	0	47.5
1766	1	8.75
1766	2	43.75
1767	0	46.8354
1767	1	8.86076
1767	2	44.3038
1768	0	47.3684
1768	1	7.89474
1768	2	44.7368
1769	0	48
1769	1	8
1769	2	44
1770	0	46.7532
1770	1	9.09091
1770	2	44.1558
1771	0	47.9452
1771	1	5.47945
1771	2	46.5753
1772	0	46.6667
1772	1	6.66667
1772	2	46.6667
1773	0	48.6486
1773	1	6.75676
1773	2	44.5946
1774	0	47.1429
1774	1	7.14286
1774	2	45.7143
1775	0	48.5714
1775	1	5.71429
1775	2	45.7143
1776	0	48.5714
1776	1	4.28571
1776	2	47.1429
1777	0	50
1777	1	5.88235
1777	2	44.1176
1778	0	49.2754
1778	1	5.7971
1778	2	44.9275
1779	0	50
1779	1	5.88235
1779	2	44.1176
1780	0	50
1780	1	5.88235
1780	2	44.1176
1781	0	50.7463
1781	1	5.97015
1781	2	43.2836
1782	0	47.619
1782	1	6.34921
1782	2	46.0317
1783	0	46.9697
1783	1	7.57576
1783	2	45.4545
1784	0	46.2687
1784	1	7.46269
1784	2	46.2687
1785	0	48.4848
1785	1	6.06061
1785	2	45.4545
1786	0	49.2308
1786	1	4.61538
1786	2	46.1538
1787	0	48.4848
1787	1	6.06061
1787	2	45.4545
1788	0	50
1788	1	6.06061
1788	2	43.9394
1789	0	48.4375
1789	1	7.8125
1789	2	43.75
1790	0	47.619
1790	1	6.34921
1790	2	46.0317
1791	0	45.3125
1791	1	7.8125
1791	2	46.875
1792	0	46.1538
1792	1	9.23077
1792	2	44.6154
1793	0	46.1538
1793	1	9.23077
1793	2	44.6154
1794	0	46.1538
1794	1	10.7692
1794	2	43.0769
1795	0	45.4545
1795	1	10.6061
1795	2	43.9394
1796	0	46.1538
1796	1	10.7692
1796	2	43.0769
1797	0	47.6923
1797	1	7.69231
1797	2	44.6154
1798	0	49.2063
1798	1	7.93651
1798	2	42.8571
1799	0	49.2308
1799	1	7.69231
1799	2	43.0769
1800	0	47.619
1800	1	9.52381
1800	2	42.8571
1801	0	49.2063
1801	1	7.93651
1801	2	42.8571
1802	0	49.2308
1802	1	7.69231
1802	2	43.0769
1803	0	52.381
1803	1	7.93651
1803	2	39.6825
1804	0	51.5152
1804	1	9.09091
1804	2	39.3939
1805	0	51.4706
1805	1	8.82353
1805	2	39.7059
1806	0	53.7313
1806	1	5.97015
1806	2	40.2985
1807	0	53.7313
1807	1	7.46269
1807	2	38.806
1808	0	55.3846
1808	1	4.61538
1808	2	40
1809	0	53.7313
1809	1	5.97015
1809	2	40.2985
1810	0	54.4118
1810	1	7.35294
1810	2	38.2353
1811	0	55.8824
1811	1	7.35294
1811	2	36.7647
1812	0	58.7302
1812	1	3.1746
1812	2	38.0952
1813	0	57.8125
1813	1	4.6875
1813	2	37.5
1814	0	57.8125
1814	1	6.25
1814	2	35.9375
1815	0	57.8125
1815	1	7.8125
1815	2	34.375
1816	0	57.5758
1816	1	7.57576
1816	2	34.8485
1817	0	57.5758
1817	1	9.09091
1817	2	33.3333
1818	0	57.3529
1818	1	8.82353
1818	2	33.8235
1819	0	57.1429
1819	1	8.57143
1819	2	34.2857
1820	0	55.5556
1820	1	9.72222
1820	2	34.7222
1821	0	57.7465
1821	1	5.6338
1821	2	36.6197
1822	0	60
1822	1	4.28571
1822	2	35.7143
1823	0	59.4203
1823	1	4.34783
1823	2	36.2319
1824	0	57.971
1824	1	4.34783
1824	2	37.6812
1825	0	56.5217
1825	1	5.7971
1825	2	37.6812
1826	0	56.5217
1826	1	4.34783
1826	2	39.1304
1827	0	56.5217
1827	1	2.89855
1827	2	40.5797
1828	0	55.7143
1828	1	4.28571
1828	2	40
1829	0	57.971
1829	1	4.34783
1829	2	37.6812
1830	0	56.338
1830	1	5.6338
1830	2	38.0282
1831	0	57.7465
1831	1	5.6338
1831	2	36.6197
1832	0	56.9444
1832	1	5.55556
1832	2	37.5
1833	0	56.9444
1833	1	4.16667
1833	2	38.8889
1834	0	57.7465
1834	1	5.6338
1834	2	36.6197
1835	0	56.7568
1835	1	6.75676
1835	2	36.4865
1836	0	57.5342
1836	1	5.47945
1836	2	36.9863
1837	0	58.1081
1837	1	6.75676
1837	2	35.1351
1838	0	57.8947
1838	1	7.89474
1838	2	34.2105
1839	0	58.9041
1839	1	6.84932
1839	2	34.2466
1840	0	59.4595
1840	1	5.40541
1840	2	35.1351
1841	0	59.7222
1841	1	5.55556
1841	2	34.7222
1842	0	58.9041
1842	1	5.47945
1842	2	35.6164
1843	0	57.3333
1843	1	6.66667
1843	2	36
1844	0	56
1844	1	6.66667
1844	2	37.3333
1845	0	56.7568
1845	1	6.75676
1845	2	36.4865
1846	0	58.1081
1846	1	5.40541
1846	2	36.4865
1847	0	57.8947
1847	1	6.57895
1847	2	35.5263
1848	0	57.3333
1848	1	5.33333
1848	2	37.3333
1849	0	57.1429
1849	1	5.19481
1849	2	37.6623
1850	0	58.4416
1850	1	3.8961
1850	2	37.6623
1851	0	57.8947
1851	1	3.94737
1851	2	38.1579
1852	0	54.6667
1852	1	5.33333
1852	2	40
1853	0	56.7568
1853	1	2.7027
1853	2	40.5405
1854	0	55.8442
1854	1	3.8961
1854	2	40.2597
1855	0	55
1855	1	5
1855	2	40
1856	0	56.25
1856	1	3.75
1856	2	40
1857	0	55.1282
1857	1	5.12821
1857	2	39.7436
1858	0	55.6962
1858	1	6.32911
1858	2	37.9747
1859	0	55.6962
1859	1	6.32911
1859	2	37.9747
1860	0	54.4304
1860	1	6.32911
1860	2	39.2405
1861	0	53.8462
1861	1	6.41026
1861	2	39.7436
1862	0	52.5641
1862	1	7.69231
1862	2	39.7436
1863	0	54.0541
1863	1	5.40541
1863	2	40.5405
1864	0	54.0541
1864	1	6.75676
1864	2	39.1892
1865	0	52
1865	1	8
1865	2	40
1866	0	53.4247
1866	1	9.58904
1866	2	36.9863
1867	0	54.9296
1867	1	8.4507
1867	2	36.6197
1868	0	56.338
1868	1	7.04225
1868	2	36.6197
1869	0	54.1667
1869	1	8.33333
1869	2	37.5
1870	0	54.0541
1870	1	8.10811
1870	2	37.8378
1871	0	54.1667
1871	1	6.94444
1871	2	38.8889
1872	0	54.7945
1872	1	8.21918
1872	2	36.9863
1873	0	56.1644
1873	1	6.84932
1873	2	36.9863
1874	0	56.1644
1874	1	5.47945
1874	2	38.3562
1875	0	56
1875	1	5.33333
1875	2	38.6667
1876	0	56.7568
1876	1	4.05405
1876	2	39.1892
1877	0	56.1644
1877	1	5.47945
1877	2	38.3562
1878	0	56.9444
1878	1	6.94444
1878	2	36.1111
1879	0	56.338
1879	1	7.04225
1879	2	36.6197
1880	0	56.1644
1880	1	6.84932
1880	2	36.9863
1881	0	55.4054
1881	1	8.10811
1881	2	36.4865
1882	0	52.7778
1882	1	8.33333
1882	2	38.8889
1883	0	52.7778
1883	1	8.33333
1883	2	38.8889
1884	0	52.7778
1884	1	8.33333
1884	2	38.8889
1885	0	52.7778
1885	1	6.94444
1885	2	40.2778
1886	0	50
1886	1	7.14286
1886	2	42.8571
1887	0	50.7246
1887	1	5.7971
1887	2	43.4783
1888	0	51.4286
1888	1	5.71429
1888	2	42.8571
1889	0	50.7246
1889	1	5.7971
1889	2	43.4783
1890	0	50
1890	1	5.71429
1890	2	44.2857
1891	0	50
1891	1	5.71429
1891	2	44.2857
1892	0	50
1892	1	5.71429
1892	2	44.2857
1893	0	50.7246
1893	1	4.34783
1893	2	44.9275
1894	0	50
1894	1	4.28571
1894	2	45.7143
1895	0	48.6111
1895	1	5.55556
1895	2	45.8333
1896	0	47.2222
1896	1	5.55556
1896	2	47.2222
1897	0	48.6111
1897	1	6.94444
1897	2	44.4444
1898	0	48.6111
1898	1	6.94444
1898	2	44.4444
1899	0	47.2973
1899	1	8.10811
1899	2	44.5946
1900	0	45.9459
1900	1	8.10811
1900	2	45.9459
1901	0	47.2222
1901	1	6.94444
1901	2	45.8333
1902	0	47.2973
1902	1	6.75676
1902	2	45.9459
1903	0	46.5753
1903	1	6.84932
1903	2	46.5753
1904	0	47.9452
1904	1	5.47945
1904	2	46.5753
1905	0	48
1905	1	6.66667
1905	2	45.3333
1906	0	47.3684
1906	1	6.57895
1906	2	46.0526
1907	0	47.2973
1907	1	5.40541
1907	2	47.2973
1908	0	47.2973
1908	1	5.40541
1908	2	47.2973
1909	0	46.6667
1909	1	6.66667
1909	2	46.6667
1910	0	47.9452
1910	1	6.84932
1910	2	45.2055
1911	0	48
1911	1	8
1911	2	44
1912	0	49.3333
1912	1	6.66667
1912	2	44
1913	0	48
1913	1	8
1913	2	44
1914	0	48.6842
1914	1	6.57895
1914	2	44.7368
1915	0	49.3506
1915	1	5.19481
1915	2	45.4545
1916	0	50.6667
1916	1	5.33333
1916	2	44
1917	0	51.3158
1917	1	3.94737
1917	2	44.7368
1918	0	50.6494
1918	1	3.8961
1918	2	45.4545
1919	0	50
1919	1	5
1919	2	45
1920	0	50.6667
1920	1	4
1920	2	45.3333
1921	0	50.6494
1921	1	5.19481
1921	2	44.1558
1922	0	48.0519
1922	1	6.49351
1922	2	45.4545
1923	0	46.8354
1923	1	7.59494
1923	2	45.5696
1924	0	46.25
1924	1	7.5
1924	2	46.25
1925	0	48
1925	1	6.66667
1925	2	45.3333
1926	0	47.8873
1926	1	5.6338
1926	2	46.4789
1927	0	47.9452
1927	1	5.47945
1927	2	46.5753
1928	0	47.2222
1928	1	5.55556
1928	2	47.2222
1929	0	44.4444
1929	1	6.94444
1929	2	48.6111
1930	0	45.2055
1930	1	6.84932
1930	2	47.9452
1931	0	45.3333
1931	1	8
1931	2	46.6667
1932	0	45.9459
1932	1	8.10811
1932	2	45.9459
1933	0	46.0526
1933	1	9.21053
1933	2	44.7368
1934	0	44.8718
1934	1	10.2564
1934	2	44.8718
1935	0	44
1935	1	9.33333
1935	2	46.6667
1936	0	45.3333
1936	1	9.33333
1936	2	45.3333
1937	0	44
1937	1	9.33333
1937	2	46.6667
1938	0	44.7368
1938	1	10.5263
1938	2	44.7368
1939	0	46.5753
1939	1	10.9589
1939	2	42.4658
1940	0	49.2308
1940	1	10.7692
1940	2	40
1941	0	49.2537
1941	1	10.4478
1941	2	40.2985
1942	0	50.7463
1942	1	8.95522
1942	2	40.2985
1943	0	51.4706
1943	1	7.35294
1943	2	41.1765
1944	0	52.9412
1944	1	8.82353
1944	2	38.2353
1945	0	53.6232
1945	1	7.24638
1945	2	39.1304
1946	0	53.7313
1946	1	7.46269
1946	2	38.806
1947	0	53.6232
1947	1	7.24638
1947	2	39.1304
1948	0	53.7313
1948	1	4.47761
1948	2	41.791
1949	0	53.6232
1949	1	4.34783
1949	2	42.029
1950	0	52.1739
1950	1	5.7971
1950	2	42.029
1951	0	51.3889
1951	1	6.94444
1951	2	41.6667
1952	0	50.6849
1952	1	6.84932
1952	2	42.4658
1953	0	50
1953	1	8.10811
1953	2	41.8919
1954	0	50
1954	1	5.55556
1954	2	44.4444
1955	0	50
1955	1	6.75676
1955	2	43.2432
1956	0	50.6849
1956	1	6.84932
1956	2	42.4658
1957	0	52.7778
1957	1	5.55556
1957	2	41.6667
1958	0	53.5211
1958	1	5.6338
1958	2	40.8451
1959	0	52.7027
1959	1	6.75676
1959	2	40.5405
1960	0	54.0541
1960	1	6.75676
1960	2	39.1892
1961	0	54.6667
1961	1	8
1961	2	37.3333
1962	0	56
1962	1	8
1962	2	36
1963	0	53.9474
1963	1	9.21053
1963	2	36.8421
1964	0	56
1964	1	8
1964	2	36
1965	0	55.2632
1965	1	9.21053
1965	2	35.5263
1966	0	55.8442
1966	1	9.09091
1966	2	35.0649
1967	0	54.5455
1967	1	9.09091
1967	2	36.3636
1968	0	52.5641
1968	1	10.2564
1968	2	37.1795
1969	0	56
1969	1	8
1969	2	36
1970	0	57.3333
1970	1	6.66667
1970	2	36
1971	0	55.4054
1971	1	8.10811
1971	2	36.4865
1972	0	57.5342
1972	1	4.10959
1972	2	38.3562
1973	0	54.7945
1973	1	5.47945
1973	2	39.726
1974	0	54.0541
1974	1	6.75676
1974	2	39.1892
1975	0	56.338
1975	1	5.6338
1975	2	38.0282
1976	0	56.338
1976	1	4.22535
1976	2	39.4366
1977	0	54.9296
1977	1	4.22535
1977	2	40.8451
1978	0	53.4247
1978	1	5.47945
1978	2	41.0959
1979	0	53.3333
1979	1	5.33333
1979	2	41.3333
1980	0	52.0548
1980	1	4.10959
1980	2	43.8356
1981	0	52.7027
1981	1	4.05405
1981	2	43.2432
1982	0	53.3333
1982	1	5.33333
1982	2	41.3333
1983	0	53.9474
1983	1	5.26316
1983	2	40.7895
1984	0	53.2468
1984	1	6.49351
1984	2	40.2597
1985	0	52
1985	1	5.33333
1985	2	42.6667
1986	0	51.3158
1986	1	6.57895
1986	2	42.1053
1987	0	51.3158
1987	1	7.89474
1987	2	40.7895
1988	0	50.6849
1988	1	8.21918
1988	2	41.0959
1989	0	52.7778
1989	1	5.55556
1989	2	41.6667
1990	0	52.7778
1990	1	5.55556
1990	2	41.6667
1991	0	52.7778
1991	1	6.94444
1991	2	40.2778
1992	0	52
1992	1	8
1992	2	40
1993	0	54.9296
1993	1	5.6338
1993	2	39.4366
1994	0	56.5217
1994	1	5.7971
1994	2	37.6812
1995	0	55.5556
1995	1	6.94444
1995	2	37.5
1996	0	55.5556
1996	1	6.94444
1996	2	37.5
1997	0	54.7945
1997	1	6.84932
1997	2	38.3562
1998	0	53.3333
1998	1	8
1998	2	38.6667
1999	0	53.3333
1999	1	6.66667
1999	2	40
2000	0	53.2468
2000	1	6.49351
2000	2	40.2597
2001	0	53.3333
2001	1	5.33333
2001	2	41.3333
2002	0	52.5641
2002	1	6.41026
2002	2	41.0256
2003	0	55.5556
2003	1	5.55556
2003	2	38.8889
2004	0	56.1644
2004	1	4.10959
2004	2	39.726
2005	0	56.1644
2005	1	5.47945
2005	2	38.3562
2006	0	55.5556
2006	1	5.55556
2006	2	38.8889
2007	0	58.5714
2007	1	4.28571
2007	2	37.1429
2008	0	58.5714
2008	1	2.85714
2008	2	38.5714
2009	0	58.3333
2009	1	4.16667
2009	2	37.5
2010	0	58.1081
2010	1	5.40541
2010	2	36.4865
2011	0	57.8947
2011	1	5.26316
2011	2	36.8421
2012	0	57.5342
2012	1	4.10959
2012	2	38.3562
2013	0	56.7568
2013	1	5.40541
2013	2	37.8378
2014	0	54.0541
2014	1	6.75676
2014	2	39.1892
2015	0	55.4054
2015	1	5.40541
2015	2	39.1892
2016	0	55.5556
2016	1	2.77778
2016	2	41.6667
2017	0	55.5556
2017	1	1.38889
2017	2	43.0556
2018	0	54.7945
2018	1	1.36986
2018	2	43.8356
2019	0	55.4054
2019	1	2.7027
2019	2	41.8919
2020	0	54.6667
2020	1	4
2020	2	41.3333
2021	0	53.3333
2021	1	5.33333
2021	2	41.3333
2022	0	54.6667
2022	1	4
2022	2	41.3333
2023	0	54.9296
2023	1	2.8169
2023	2	42.2535
2024	0	55.8824
2024	1	2.94118
2024	2	41.1765
2025	0	54.4118
2025	1	2.94118
2025	2	42.6471
2026	0	55.8824
2026	1	1.47059
2026	2	42.6471
2027	0	56.5217
2027	1	1.44928
2027	2	42.029
2028	0	57.971
2028	1	2.89855
2028	2	39.1304
2029	0	55.7143
2029	1	4.28571
2029	2	40
2030	0	55.5556
2030	1	4.16667
2030	2	40.2778
2031	0	55.5556
2031	1	2.77778
2031	2	41.6667
2032	0	54.1667
2032	1	2.77778
2032	2	43.0556
2033	0	52.7027
2033	1	4.05405
2033	2	43.2432
2034	0	54.0541
2034	1	4.05405
2034	2	41.8919
2035	0	52
2035	1	5.33333
2035	2	42.6667
2036	0	52
2036	1	6.66667
2036	2	41.3333
2037	0	54.0541
2037	1	6.75676
2037	2	39.1892
2038	0	52.7778
2038	1	5.55556
2038	2	41.6667
2039	0	54.9296
2039	1	2.8169
2039	2	42.2535
2040	0	54.7945
2040	1	2.73973
2040	2	42.4658
2041	0	54.6667
2041	1	2.66667
2041	2	42.6667
2042	0	54.1667
2042	1	4.16667
2042	2	41.6667
2043	0	54.7945
2043	1	4.10959
2043	2	41.0959
2044	0	54.6667
2044	1	5.33333
2044	2	40
2045	0	56
2045	1	2.66667
2045	2	41.3333
2046	0	53.3333
2046	1	4
2046	2	42.6667
2047	0	53.2468
2047	1	5.19481
2047	2	41.5584
2048	0	53.2468
2048	1	5.19481
2048	2	41.5584
2049	0	53.2468
2049	1	6.49351
2049	2	40.2597
2050	0	52.6316
2050	1	6.57895
2050	2	40.7895
2051	0	52.5641
2051	1	7.69231
2051	2	39.7436
2052	0	52
2052	1	8
2052	2	40
2053	0	52.7027
2053	1	8.10811
2053	2	39.1892
2054	0	52
2054	1	8
2054	2	40
2055	0	51.3514
2055	1	8.10811
2055	2	40.5405
2056	0	52.8571
2056	1	7.14286
2056	2	40
2057	0	50.7042
2057	1	8.4507
2057	2	40.8451
2058	0	53.7313
2058	1	7.46269
2058	2	38.806
2059	0	53.6232
2059	1	8.69565
2059	2	37.6812
2060	0	55.8824
2060	1	7.35294
2060	2	36.7647
2061	0	56.5217
2061	1	8.69565
2061	2	34.7826
2062	0	56.5217
2062	1	8.69565
2062	2	34.7826
2063	0	57.1429
2063	1	8.57143
2063	2	34.2857
2064	0	57.7465
2064	1	7.04225
2064	2	35.2113
2065	0	60.8696
2065	1	5.7971
2065	2	33.3333
2066	0	62.3188
2066	1	4.34783
2066	2	33.3333
2067	0	61.194
2067	1	4.47761
2067	2	34.3284
2068	0	60.8696
2068	1	4.34783
2068	2	34.7826
2069	0	61.4286
2069	1	4.28571
2069	2	34.2857
2070	0	59.7015
2070	1	2.98507
2070	2	37.3134
2071	0	58.8235
2071	1	2.94118
2071	2	38.2353
2072	0	56.7164
2072	1	4.47761
2072	2	38.806
2073	0	55.0725
2073	1	5.7971
2073	2	39.1304
2074	0	54.9296
2074	1	7.04225
2074	2	38.0282
2075	0	53.4247
2075	1	8.21918
2075	2	38.3562
2076	0	53.3333
2076	1	8
2076	2	38.6667
2077	0	53.3333
2077	1	8
2077	2	38.6667
2078	0	52.5641
2078	1	8.97436
2078	2	38.4615
2079	0	51.9481
2079	1	10.3896
2079	2	37.6623
2080	0	53.3333
2080	1	6.66667
2080	2	40
2081	0	53.3333
2081	1	6.66667
2081	2	40
2082	0	50.6667
2082	1	8
2082	2	41.3333
2083	0	50.6667
2083	1	8
2083	2	41.3333
2084	0	54.9296
